mutanID,type,line,before,after,flResult,fitness,_mutanID,_bug,_line,_(Pos)rank,_(Pos)FLscore,_(Neg)rank,_(Neg)FLscore,_susValue,_ef,_nf,_ep,_np
28, MoreSpecificIfOperator,16, "newColor != oldColor || x < 0 || x >= image.length", "newColor != oldColor || x < 0 && x >= image.length",CREATED,0.16666666666666666,28,true,16,1,1.0,1,1.0,0.9128709291752769,5,0,1,0,
29, MoreSpecificIfOperator,16, "newColor != oldColor || x < 0", "newColor != oldColor && x < 0",CREATED,0.3333333333333333,29,true,16,4,0.7272727272727273,5,0.6363636363636364,0.8164965809277261,4,0,2,0,
30, PrimitiveReturns,8, "image[x][y]", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
31, ChangeNumericLiteral,16, "0", "1",CREATED,0.3333333333333333,31,true,16,1,1.0,2,0.0,0.8164965809277261,4,0,2,0,
32, ChangeNumericLiteral,16, "0", "1",CREATED,0.16666666666666666,32,true,16,1,1.0,2,0.75,0.9128709291752769,5,0,1,0,
33, ChangeNumericLiteral,23, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
34, ChangeNumericLiteral,24, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
35, ChangeNumericLiteral,25, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
36, ChangeNumericLiteral,26, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
37, ChangeNumericLiteral,29, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
38, ChangeNumericLiteral,29, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
39, ChangeNumericLiteral,30, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
40, ChangeNumericLiteral,30, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
41, ChangeNumericLiteral,31, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
42, ChangeNumericLiteral,31, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
43, ChangeNumericLiteral,32, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
44, ChangeNumericLiteral,32, "1", "0",CREATED,0.16666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
45, ConditionalsBoundary,16, "x < 0", "x <= 0",CREATED,0.3333333333333333,45,true,16,1,1.0,2,0.0,0.8164965809277261,4,0,2,0,
46, ConditionalsBoundary,16, "x >= image.length", "x > image.length",CREATED,0.16666666666666666,46,true,16,1,1.0,1,1.0,0.9128709291752769,5,0,1,0,
47, ConditionalsBoundary,16, "y < 0", "y <= 0",CREATED,0.16666666666666666,47,true,16,1,1.0,2,0.75,0.9128709291752769,5,0,1,0,
48, ConditionalsBoundary,16, "y >= image[x].length", "y > image[x].length",CREATED,0.16666666666666666,48,true,16,1,1.0,2,0.75,0.9128709291752769,5,0,1,0,
